NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_DISTRITO;CO_DISTRITO;NO_SUBDISTRITO;CO_SUBDISTRITO;NO_ENTIDADE;CO_ENTIDADE;CO_REDE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_PODER_PUBLICO_PARCERIA;TP_PODER_PUBLICO_PARCERIA;QT_DOC_BAS;QT_DOC_INF;QT_DOC_INF_CRE;QT_DOC_INF_PRE;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AI_1;QT_DOC_FUND_AI_2;QT_DOC_FUND_AI_3;QT_DOC_FUND_AI_4;QT_DOC_FUND_AI_5;QT_DOC_FUND_AI_MULTIETAPA;QT_DOC_FUND_AF;QT_DOC_FUND_AF_6;QT_DOC_FUND_AF_7;QT_DOC_FUND_AF_8;QT_DOC_FUND_AF_9;QT_DOC_FUND_AF_MULTI;QT_DOC_FUND_AF_CORRFLUXO;QT_DOC_MED;QT_DOC_MED_1;QT_DOC_MED_2;QT_DOC_MED_3;QT_DOC_MED_4;QT_DOC_MED_NS;QT_DOC_MED_PROP;QT_DOC_MED_PROP_1;QT_DOC_MED_PROP_2;QT_DOC_MED_PROP_3;QT_DOC_MED_PROP_4;QT_DOC_MED_PROP_NS;QT_DOC_MED_IFTP_CT;QT_DOC_MED_IFTP_CT_1;QT_DOC_MED_IFTP_CT_2;QT_DOC_MED_IFTP_CT_3;QT_DOC_MED_IFTP_CT_4;QT_DOC_MED_IFTP_CT_NS;QT_DOC_MED_IFTP_QP;QT_DOC_MED_IFTP_QP_1;QT_DOC_MED_IFTP_QP_2;QT_DOC_MED_IFTP_QP_3;QT_DOC_MED_IFTP_QP_4;QT_DOC_MED_IFTP_QP_NS;QT_DOC_MED_NM;QT_DOC_MED_NM_1;QT_DOC_MED_NM_2;QT_DOC_MED_NM_3;QT_DOC_MED_NM_4;QT_DOC_PROF;QT_DOC_PROF_TEC;QT_DOC_PROF_TEC_CONC;QT_DOC_PROF_TEC_SUBS;QT_DOC_PROF_TEC_MISTO;QT_DOC_PROF_TEC_IFTP_CT;QT_DOC_PROF_NAO_TEC;QT_DOC_PROF_IFTP_QP;QT_DOC_PROF_FIC_CONC;QT_DOC_EJA;QT_DOC_EJA_FUND;QT_DOC_EJA_FUND_NPROF;QT_DOC_EJA_FUND_AI;QT_DOC_EJA_FUND_AF;QT_DOC_EJA_FUND_FIC;QT_DOC_EJA_MED;QT_DOC_EJA_MED_NPROF;QT_DOC_EJA_MED_FIC;QT_DOC_EJA_MED_TEC;QT_DOC_ESP;QT_DOC_ESP_CC;QT_DOC_ESP_CE;QT_DOC_BAS_FEM;QT_DOC_BAS_MASC;QT_DOC_BAS_ND;QT_DOC_BAS_BRANCA;QT_DOC_BAS_PRETA;QT_DOC_BAS_PARDA;QT_DOC_BAS_AMARELA;QT_DOC_BAS_INDIGENA;QT_DOC_BAS_0_24;QT_DOC_BAS_25_29;QT_DOC_BAS_30_39;QT_DOC_BAS_40_49;QT_DOC_BAS_50_54;QT_DOC_BAS_55_59;QT_DOC_BAS_60_MAIS;QT_DOC_BAS_PCD;QT_DOC_BAS_ZR_URB;QT_DOC_BAS_ZR_RUR;QT_DOC_BAS_ZR_NA;QT_DOC_BAS_ESCO_EF;QT_DOC_BAS_ESCO_EM;QT_DOC_BAS_ESCO_SUP_GRAD;QT_DOC_BAS_ESCO_SUP_GRAD_LICEN;QT_DOC_BAS_ESCO_SUP_GRAD_SLICEN;QT_DOC_BAS_ESCO_SUP_POS_ESPEC;QT_DOC_BAS_ESCO_SUP_POS_MESTRA;QT_DOC_BAS_ESCO_SUP_POS_DOUTO;QT_DOC_BAS_ESCO_SUP_POS_NENHUM;QT_DOC_BAS_VINCULO_CONCUR;QT_DOC_BAS_VINCULO_CONTRA;QT_DOC_BAS_VINCULO_TERCEIR;QT_DOC_BAS_VINCULO_CLT;QT_DOC_BAS_DOCENTE;QT_DOC_BAS_AUXILIAR;QT_DOC_BAS_PROFI_MONITOR;QT_DOC_BAS_TRADUTOR_LIBRAS;QT_DOC_BAS_TITULAR_EAD;QT_DOC_BAS_TUTOR_AUX_EAD;QT_DOC_BAS_GUIA_INTERPRETE;QT_DOC_BAS_APOIO_PCD;QT_DOC_BAS_INSTRUTOR_EP;QT_DOC_BAS_ESPEC_CRE;QT_DOC_BAS_ESPEC_PRE_ESCOLA;QT_DOC_BAS_ESPEC_ANOS_INICIAIS;QT_DOC_BAS_ESPEC_ANOS_FINAIS;QT_DOC_BAS_ESPEC_ENS_MEDIO;QT_DOC_BAS_ESPEC_EJA;QT_DOC_BAS_ESPEC_ED_ESPECIAL;QT_DOC_BAS_ESPEC_BIL_SURDOS;QT_DOC_BAS_ESPEC_ED_INDIGENA;QT_DOC_BAS_ESPEC_CAMPO;QT_DOC_BAS_ESPEC_AMBIENTAL;QT_DOC_BAS_ESPEC_DIR_HUMANOS;QT_DOC_BAS_ESPEC_DIV_SEXUAL;QT_DOC_BAS_ESPEC_DIR_ADOLESC;QT_DOC_BAS_ESPEC_AFRO;QT_DOC_BAS_ESPEC_GESTAO;QT_DOC_BAS_ESPEC_EDUC_TIC;QT_DOC_BAS_ESPEC_OUTROS;QT_DOC_BAS_ESPEC_NENHUM;QT_DOC_BAS_DISC_LINGUA_PORT;QT_DOC_BAS_DISC_EDUC_FISICA;QT_DOC_BAS_DISC_ARTES;QT_DOC_BAS_DISC_LINGUA_ING;QT_DOC_BAS_DISC_LINGUA_ESPA;QT_DOC_BAS_DISC_LINGUA_FRANC;QT_DOC_BAS_DISC_LINGUA_OUTRA;QT_DOC_BAS_DISC_LIBRAS;QT_DOC_BAS_DISC_LINGUA_INDIG;QT_DOC_BAS_DISC_PORT_SEG_LINGUA;QT_DOC_BAS_DISC_MATEMATICA;QT_DOC_BAS_DISC_CIENCIAS;QT_DOC_BAS_DISC_FISICA;QT_DOC_BAS_DISC_QUIMICA;QT_DOC_BAS_DISC_BIOLOGIA;QT_DOC_BAS_DISC_HISTORIA;QT_DOC_BAS_DISC_GEOGRAFIA;QT_DOC_BAS_DISC_SOCIOLOGIA;QT_DOC_BAS_DISC_FILOSOFIA;QT_DOC_BAS_DISC_EST_SOCIAIS;QT_DOC_BAS_DISC_EST_SOCIAIS_SOCI;QT_DOC_BAS_DISC_INFO_COMPUTACAO;QT_DOC_BAS_DISC_ENSINO_RELIGIOSO;QT_DOC_BAS_DISC_PROFISSIONA;QT_DOC_BAS_DISC_ESTAGIO_SUPER;QT_DOC_BAS_DISC_PEDAGOGICAS;QT_DOC_BAS_DISC_PROJETO_DE_VIDA;QT_DOC_BAS_DISC_OUTRAS;QT_DOC_BAS_LIBRAS
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESTADO DE PERNAMBUCO UNIDADE MUNICIPAL DE ENSINO;35092149;1;3;;1;0;0;;12;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;11;1;2;7;1;2;0;0;0;0;2;5;3;2;0;0;12;0;0;0;0;12;11;1;5;0;0;7;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESTADO DE MINAS GERAIS UNIDADE MUNICIPAL DE ENSINO;35092162;1;3;;1;0;0;;14;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;9;5;0;7;2;5;0;0;0;0;3;7;2;1;1;0;14;0;0;0;0;14;14;0;6;0;0;8;14;1;0;0;14;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ANTONIO ORTEGA DOMINGUES UNIDADE MUNICIPAL DE ENSINO;35096436;1;3;;1;0;0;;24;0;0;0;24;24;11;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;20;4;0;17;1;6;0;0;0;2;3;11;5;2;1;0;24;0;0;0;0;24;23;1;12;0;0;12;23;1;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;23;18;4;2;0;0;0;0;0;0;0;18;18;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESTADO DO RIO GRANDE DO SUL UNIDADE MUNICIPAL DE ENSINO;35096453;1;3;;1;0;0;;10;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;10;0;0;6;1;3;0;0;0;0;3;7;0;0;0;0;10;0;0;0;0;10;10;0;4;0;0;6;10;0;0;0;10;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESTADO DO ESPIRITO SANTO UNIDADE MUNICIPAL DE ENSINO;35121885;1;3;;1;0;0;;18;0;0;0;18;18;9;7;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;14;4;2;12;1;3;0;0;1;0;1;10;3;1;2;0;7;0;11;0;0;18;18;0;11;1;0;6;18;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;13;2;3;0;0;0;0;0;0;0;13;13;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ANTONIO OLIVIERI FILHO PADRE UNIDADE MUNICIPAL DE ENSINO;35133644;1;3;;1;0;0;;28;0;0;0;28;28;9;9;8;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;22;6;0;18;2;7;1;0;0;1;2;17;4;1;3;0;9;0;19;0;0;28;28;0;16;0;0;12;28;0;0;0;28;3;0;0;0;0;0;0;0;2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;25;20;3;2;3;0;0;0;0;0;0;20;20;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;20;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;HESSEL HORACIO CHERKASSKY ESCOLA SENAI;35148052;2;4;1;1;0;0;;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;9;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;0;1;17;0;8;3;7;0;0;0;0;1;8;5;1;3;0;5;0;13;0;1;17;13;4;4;0;0;13;0;0;0;0;16;0;0;0;4;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESCOLA SESI RIBEMONT LOPES DE FARIAS;35154271;2;4;1;1;0;0;;28;0;0;0;27;13;6;7;7;8;8;0;14;10;9;9;9;0;0;13;12;10;7;0;0;12;12;0;0;0;0;0;0;0;0;0;0;11;0;10;7;0;0;0;0;0;0;0;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;20;8;1;19;4;4;0;0;0;5;7;8;5;2;1;0;1;0;27;0;0;28;26;2;4;1;0;23;0;0;0;0;28;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;11;3;2;2;0;0;0;0;0;0;11;10;1;1;1;9;9;1;5;0;1;3;0;0;0;0;0;13;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;FORTEC ESCOLA TECNICA;35175024;2;4;1;1;0;0;;73;18;14;9;29;18;8;8;8;7;6;0;15;10;11;12;11;0;0;25;23;22;17;0;0;0;0;0;0;0;0;25;23;22;17;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46;0;25;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;35;38;4;35;5;29;0;0;5;9;25;18;5;6;5;1;71;1;1;0;7;66;46;20;3;0;0;63;0;0;0;0;73;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;70;13;2;10;2;3;0;0;0;0;0;14;13;1;1;1;14;12;2;4;0;2;4;0;29;0;0;1;28;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CUBATAO ATENEU;35189522;2;4;1;1;0;0;;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;LUIZ PIERUZZI NETTO PROF DR UNIDADE MUNICIPAL DE ENSINO;35193902;1;3;;1;0;0;;42;0;0;0;42;8;0;0;0;5;5;0;35;15;15;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;25;17;0;26;5;11;0;0;1;2;9;12;5;6;7;1;42;0;0;0;0;42;42;0;21;2;0;19;42;0;0;0;42;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;4;38;14;6;2;4;0;0;0;0;0;0;12;11;0;0;0;11;9;0;0;0;0;0;2;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESTADO DO ACRE UNIDADE MUNICIPAL DE ENSINO;35197359;1;3;;1;0;0;;9;9;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;7;2;0;3;0;6;0;0;0;1;1;4;2;0;1;0;4;0;5;0;0;9;9;0;6;0;0;3;9;0;0;0;9;2;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ESTADO DO MARANHAO UNIDADE MUNICIPAL DE ENSINO;35197361;1;3;;1;0;0;;11;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;10;1;0;10;0;1;0;0;0;0;1;5;3;2;0;0;2;0;9;0;0;11;11;0;7;0;0;4;11;0;0;0;11;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ARACY ESTEVES SOARES CAMPOS UNIDADE MUNICIPAL DE ENSINO;35198985;1;3;;1;0;0;;17;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;16;1;2;5;2;8;0;0;0;1;4;9;1;0;2;0;17;0;0;0;1;16;16;0;6;0;0;10;17;0;0;0;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIO DE OLIVEIRA MOREIRA UNIDADE MUNICIPAL DE ENSINO;35198997;1;3;;1;0;0;;31;0;0;0;31;17;6;5;6;6;5;0;15;8;8;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;19;12;3;20;1;7;0;0;2;2;5;13;3;2;4;1;18;0;13;0;1;30;29;1;7;1;0;22;31;0;0;0;31;0;0;0;0;0;0;2;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;29;13;4;4;3;0;0;0;0;0;0;14;13;0;0;0;11;11;0;0;0;0;0;1;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;LUIZ GUSTAVO DE LIMA UNIDADE MUNICIPAL DE ENSINO;35199000;1;3;;1;0;0;;24;0;0;0;24;24;6;5;5;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;22;2;0;16;4;4;0;0;1;2;4;9;5;2;1;0;24;0;0;0;0;24;24;0;6;1;0;17;24;1;0;0;24;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;21;18;3;3;0;0;0;0;0;0;0;18;18;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ELZA SILVA DOS SANTOS UNIDADE MUNICIPAL DE ENSINO;35209545;1;3;;1;0;0;;26;12;0;12;20;20;10;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;22;4;1;15;7;3;0;0;0;1;5;7;6;3;4;0;25;1;0;0;0;26;26;0;14;0;0;12;26;0;0;0;26;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;16;2;2;0;0;0;0;0;0;0;16;16;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARTA MAGALI DA SILVA MADEIRA PROFA UME;35235027;1;3;;1;0;0;;17;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;16;1;0;11;1;5;0;0;0;0;7;4;3;2;1;0;17;0;0;0;2;15;15;0;8;0;0;7;17;0;0;0;17;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;JARDIM CASQUEIRO UNIDADE MUNICIPAL DE ENSINO;35235039;1;3;;1;0;0;;18;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;0;17;1;2;13;0;3;0;0;0;1;2;9;3;2;1;0;7;0;11;0;0;18;18;0;10;2;1;6;18;0;0;0;18;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;LUCY MONTORO UNIDADE MUNICIPAL DE ENSINO;35235040;1;3;;1;0;0;;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;6;0;0;4;0;2;0;0;0;0;0;2;1;2;1;0;6;0;0;0;0;6;6;0;3;0;0;3;6;0;0;0;6;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;NOSSA SENHORA DE FATIMA UNIDADE MUNICIPAL DE ENSINO;35235052;1;3;;1;0;0;;15;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;14;1;1;10;0;4;0;0;0;0;0;9;5;1;0;0;15;0;0;0;0;15;15;0;8;0;0;7;15;0;0;0;15;3;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;SOFIA ZARZUR UNIDADE MUNICIPAL DE ENSINO;35235076;1;3;;1;0;0;;16;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;3;7;0;6;0;0;0;1;3;7;3;2;0;0;16;0;0;0;1;15;15;0;3;0;0;12;16;0;0;0;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;VILA SAO JOSE UNIDADE MUNICIPAL DE ENSINO;35235748;1;3;;1;0;0;;20;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;20;0;0;10;2;8;0;0;0;0;3;8;4;4;1;0;20;0;0;0;0;20;20;0;12;0;0;8;20;0;0;0;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ULYSSES GUIMARAES UNIDADE MUNICIPAL DE ENSINO;35243279;1;3;;1;0;0;;42;0;0;0;42;0;0;0;0;0;0;0;42;22;18;22;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;41;0;26;16;0;24;8;10;0;0;1;2;3;18;5;7;6;0;42;0;0;0;0;42;42;0;20;2;0;20;42;0;0;0;42;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;0;0;0;1;0;0;0;1;1;1;1;37;10;3;3;6;0;0;0;0;0;0;9;6;0;0;0;5;4;0;0;0;0;0;2;0;0;0;0;10;0
